incident_id,incident_date,state,city_or_county,address,victims_killed,victims_injured,suspects_killed,suspects_injured,suspects_arrested,incident_url,source_url
2525634,"February 14, 2023",New York,Buffalo,Crossman Ave and Heminway St,0,5,0,0,0,https://www.gunviolencearchive.org/incident/2525634,https://www.wivb.com/news/crime/five-shot-during-apparent-fight-on-crossman-ave/
2525591,"February 13, 2023",New Jersey,Paterson,50 block of 12th Ave,0,4,0,0,0,https://www.gunviolencearchive.org/incident/2525591,https://www.rlsmedia.com/article/four-injured-paterson-neighborhood-shooting
2524577,"February 13, 2023",Michigan,East Lansing,509 E Circle Dr,3,5,1,0,0,https://www.gunviolencearchive.org/incident/2524577,https://www.lansingstatejournal.com/story/news/local/2023/02/26/michigan-state-shooting-survivor-troy-forbush-okemos-posts-to-social-media/69946282007/
2523928,"February 12, 2023",Mississippi,Louisville,309 E John C Stennis Dr,1,5,0,0,4,https://www.gunviolencearchive.org/incident/2523928,https://www.wtva.com/news/local/final-shooting-suspects-plead-guilty-in-louisville/article_fe212462-13b4-11ef-95fe-4f3bd87d7435.html
2522649,"February 10, 2023",New York,Brooklyn,3222 Mermaid Ave,0,4,0,0,0,https://www.gunviolencearchive.org/incident/2522649,https://www.nydailynews.com/new-york/nyc-crime/ny-nyc-shooting-mayhem-two-dead-20230211-3hdvocstrba4pituds5ikujag4-story.html
2522557,"February 10, 2023",New York,Bronx,631 E Tremont Ave,2,2,0,0,2,https://www.gunviolencearchive.org/incident/2522557,https://nypost.com/2023/02/12/second-brother-dies-after-shooting-outside-nyc-popeyes/
2521084,"February 8, 2023",North Carolina,Laurinburg,Marcellus St,0,4,0,0,0,https://www.gunviolencearchive.org/incident/2521084,https://wpde.com/news/local/scotland-co-police-dept-investigating-drive-by-shooting-police#
2521112,"February 8, 2023",Louisiana,New Orleans,Bullard Ave and Chef Menteur Hwy,2,4,0,0,0,https://www.gunviolencearchive.org/incident/2521112,https://www.nola.com/news/crime_police/seven-victims-chef-menteur-and-bullard-mass-shooting-new-orleans-police-targeted/article_16a47770-a8bb-11ed-a0cf-6bc5f6bc2e15.html
2521423,"February 8, 2023",North Carolina,Elizabeth City,1000 block of Walker Ave,0,4,0,0,0,https://www.gunviolencearchive.org/incident/2521423,https://www.wavy.com/news/police-4-shot-in-elizabeth-city?utm_source=wavy_app&utm_medium=social&utm_content=share-link
2518860,"February 6, 2023",Texas,Corpus Christi,2700 block of Persimmon St,1,3,0,1,3,https://www.gunviolencearchive.org/incident/2518860,https://www.caller.com/story/news/crime/2023/02/08/three-men-arrested-connection-shooting-that-killed-1-injured-4/69885005007/
2518344,"February 5, 2023",Arizona,Tucson,4000 block of E Agate Knoll Dr,1,3,0,0,1,https://www.gunviolencearchive.org/incident/2518344,https://www.azcentral.com/story/news/local/arizona/2023/05/04/15-year-old-suspected-of-shooting-killing-teen-at-tucson-party/70185111007/
2518456,"February 5, 2023",Arkansas,Newport,430 Clay St,1,4,0,0,4,https://www.gunviolencearchive.org/incident/2518456,https://www.fox16.com/crime/shooting-at-newport-concert-leaves-1-dead-4-injured/
2518292,"February 5, 2023",California,Stockton,1300 block of W Fremont St,1,3,0,0,1,https://www.gunviolencearchive.org/incident/2518292,https://www.kcra.com/article/arrest-2023-stockton-shooting-killed-1-injured-3/63221347
2518281,"February 5, 2023",Colorado,Peyton,12252 Point Reyes Dr,2,3,0,0,0,https://www.gunviolencearchive.org/incident/2518281,https://www.kktv.com/2023/02/05/1-dead-4-injured-shooting-northeast-colorado-springs/
2517797,"February 4, 2023",Texas,Huntsville,1505 19th St,2,2,0,0,2,https://www.gunviolencearchive.org/incident/2517797,https://abc13.com/sam-houston-state-university-police-house-party-shooting-gun-violence-fatal/12774095/
2516494,"February 1, 2023",California,Los Angeles,711 E. 108 St,0,5,0,0,0,https://www.gunviolencearchive.org/incident/2516494,https://twitter.com/DowntownLAScan/status/1621016939748544512
2516309,"February 1, 2023",Texas,Texas City,8601 Emmett F Lowry Expy,0,4,0,0,0,https://www.gunviolencearchive.org/incident/2516309,https://www.khou.com/article/news/crime/texas-city-apartment-shooting/285-d9bf3c21-567b-4e81-b330-6d17661f0328
2514902,"January 31, 2023",North Carolina,Durham,4100 block of Sudbury Rd,2,2,0,0,2,https://www.gunviolencearchive.org/incident/2514902,https://www.cbs17.com/news/local-news/durham-county-news/durham-duo-arrested-in-shooting-that-killed-2-injured-2-in-january-police-say/
2514564,"January 30, 2023",Florida,Lakeland,923 N Iowa Ave,0,11,0,0,5,https://www.gunviolencearchive.org/incident/2514564,https://www.wtsp.com/article/news/local/polkcounty/lakeland-person-of-interest-custody/67-2e70c3f9-4428-4ccd-a01a-4b35d23b8d5d
2514220,"January 30, 2023",Texas,Dallas,5800 block of Bonnie View Rd,1,3,0,1,1,https://www.gunviolencearchive.org/incident/2514220,https://www.dallasnews.com/news/crime/2023/02/10/suspect-arrested-new-details-revealed-in-oak-cliff-shooting-that-killed-1-and-injured-3/
2605383,"January 29, 2023",Tennessee,Luttrell,380 Clinch Valley Rd,4,0,1,0,0,https://www.gunviolencearchive.org/incident/2605383,https://www.wate.com/news/union-county-news/da-luttrell-man-shot-family-set-house-fire-before-suicide/
2513512,"January 29, 2023",Ohio,Columbus,1680 Karl Ct,1,3,0,0,1,https://www.gunviolencearchive.org/incident/2513512,https://www.nbc4i.com/news/local-news/columbus/man-sentenced-for-murder-of-rapper-at-columbus-nightclub/
2513575,"January 29, 2023",North Carolina,Greensboro,6400 W Market St,1,6,0,0,1,https://www.gunviolencearchive.org/incident/2513575,https://www.wfmynews2.com/article/news/crime/southside-johnnys-shooting-arrest/83-d314934a-598d-4222-b2dc-e41f1134ecc8
2513517,"January 28, 2023",South Carolina,Andrews,Birch Creek Rd,2,2,0,0,1,https://www.gunviolencearchive.org/incident/2513517,https://www.wmbfnews.com/2023/02/01/coroner-ids-victims-double-shooting-williamsburg-co/
2513496,"January 28, 2023",Texas,Austin,12636 Research Blvd,2,3,0,0,1,https://www.gunviolencearchive.org/incident/2513496,https://mailchi.mp/austintexas.gov/homicide-investigationin-the-12600-block-of-research-boulevard-8133237
2513044,"January 28, 2023",California,Beverly Hills,2799 Ellison Dr,3,2,0,0,3,https://www.gunviolencearchive.org/incident/2513044,https://www.latimes.com/california/newsletter/2024-11-16/assassins-in-l-a-killed-on-a-budget-police-say-essential-california
2513527,"January 28, 2023",Pennsylvania,Philadelphia,Knorr St and Loretto Ave,0,4,0,0,0,https://www.gunviolencearchive.org/incident/2513527,https://www.inquirer.com/news/shootings-philadelphia-homicide-gun-violence-20230129.html
2512985,"January 27, 2023",California,San Diego,62nd St and Akins Ave,1,4,0,0,1,https://www.gunviolencearchive.org/incident/2512985,https://goldrushcam.com/sierrasuntimes/index.php/news/california/64365-san-diego-county-da-announces-man-sentenced-to-86-years-to-life-in-prison-for-shooting-spree-resulting-in-murder
2512343,"January 26, 2023",New Jersey,Newark,1079 Broad St,1,4,0,0,0,https://www.gunviolencearchive.org/incident/2512343,https://www.rlsmedia.com/article/update-newark-man-killed-mass-shooting-near-downtown-park
2512617,"January 26, 2023",Pennsylvania,Lancaster,525 N Franklin St,0,4,0,0,0,https://www.gunviolencearchive.org/incident/2512617,https://dailyvoice.com/pennsylvania/york/police-fire/four-hospitalized-following-shooting-at-lancaster-co-mcdonalds/855319/
2510365,"January 24, 2023",North Carolina,Red Springs,100 block of Samuel Dr,3,1,0,0,1,https://www.gunviolencearchive.org/incident/2510365,https://www.wbtv.com/2023/01/25/robeson-county-triple-murder-suspect-held-1m-bond/
2509362,"January 23, 2023",Illinois,Chicago,2909 E 78th St,2,3,0,0,0,https://www.gunviolencearchive.org/incident/2509362,https://www.hrc.org/resources/fatal-violence-against-the-transgender-and-nonbinary-community-in-2023
2510063,"January 23, 2023",California,Oakland,5910 MacArthur Blvd,1,4,0,0,1,https://www.gunviolencearchive.org/incident/2510063,https://www.eastbaytimes.com/2025/08/07/suspect-in-mass-oakland-gang-shootout-got-2-year-probation-term/
2509663,"January 23, 2023",California,Half Moon Bay,12761 San Mateo Rd,7,1,0,0,1,https://www.gunviolencearchive.org/incident/2509663,https://www.msn.com/en-us/news/crime/names-of-victims-in-half-moon-bay-mass-shooting-released/ar-AA16Ki8X
2508522,"January 22, 2023",Louisiana,Shreveport,1600 Sugar Ln,1,7,0,0,0,https://www.gunviolencearchive.org/incident/2508522,https://www.thenewsstar.com/story/news/crime/2023/01/27/woman-dies-following-sunday-mass-shooting-in-shreveport/69846360007/
2508370,"January 22, 2023",Louisiana,Baton Rouge,4619 Bennington Ave,0,12,0,0,4,https://www.gunviolencearchive.org/incident/2508370,https://www.louisianafirstnews.com/news/local-news/man-accused-of-2023-mass-shooting-at-baton-rouge-nightclub-enters-guilty-plea/
2508683,"January 22, 2023",Mississippi,Robinsonville (Tunica Resorts),1010 Casino Center Dr,0,4,0,0,1,https://www.gunviolencearchive.org/incident/2508683,https://www.magnoliastatelive.com/2023/09/19/u-s-marshals-nab-man-wanted-for-mississippi-attempted-murder-cases/
2507836,"January 21, 2023",California,Monterey Park,122 W Garvey Ave,11,9,1,0,0,https://www.gunviolencearchive.org/incident/2507836,https://ktla.com/news/local-news/monterey-park-shooting/suspect-dead-2/
2507423,"January 21, 2023",Arizona,Yuma,1300 block of W 9th St,0,5,0,0,1,https://www.gunviolencearchive.org/incident/2507423,https://www.facebook.com/permalink.php?story_fbid=pfbid02i17mQYPkgNyC7aP3LxYzW9BQYC6YKhQTKJ3hNSKBZ4WykVgHf4fRKV5YB3H82JMml&id=100064862253638&__cft__[0]=AZXY2gYvQif6OfWraX6HqOEl920B2BC4s_y4eJ5sDtRupNrccNMWXHFQHinnEAaKid0qlvcLAGcYc6Zh0t4Vzau47-8dxmytad4LSZ
2504645,"January 17, 2023",Texas,Houston,6729 Lockwood Dr,0,4,0,0,0,https://www.gunviolencearchive.org/incident/2504645,https://www.click2houston.com/news/local/2023/01/18/man-fatally-shot-woman-injured-when-suspect-opens-fire-at-baytown-apartment-complex-police-say/
2503649,"January 16, 2023",Florida,Fort Pierce,1211 Ave M,1,7,0,0,1,https://www.gunviolencearchive.org/incident/2503649,https://www.wptv.com/news/region-st-lucie-county/fort-pierce/update-on-ilous-ellis-park-shooting-3-20-23
2503345,"January 16, 2023",California,Goshen,Harvest Ave and Rd 68,6,0,0,0,2,https://www.gunviolencearchive.org/incident/2503345,https://www.kget.com/news/local-news/17-news-cameras-capture-operation-nightmare-in-tulare-county/
2503245,"January 16, 2023",Florida,Sanford,Rinehart Rd and Co Rd 46A,1,5,0,0,14,https://www.gunviolencearchive.org/incident/2503245,https://www.clickorlando.com/news/local/2024/04/26/14th-arrest-made-in-seminole-county-drive-by-shooting-that-killed-1-injured-5/
2503058,"January 15, 2023",Illinois,Rockford,2311 23rd St,3,1,0,1,0,https://www.gunviolencearchive.org/incident/2503058,https://www.wrex.com/townnews/criminal_law/19-year-old-rockford-man-arrested-in-sunday-murders-on-23rd-street/article_15d4ee7c-96ac-11ed-9ef1-bf161ed9ecfc.html
2502680,"January 15, 2023",Texas,Houston,5121 FM 1960 Rd W,1,4,0,0,0,https://www.gunviolencearchive.org/incident/2502680,https://www.wbrz.com/news/two-southern-university-students-remain-hospitalized-after-mass-shooting-at-houston-nightclub
2503178,"January 15, 2023",Florida,Homestead,700 block of SW Sixth St,1,3,0,0,0,https://www.gunviolencearchive.org/incident/2503178,https://www.miamiherald.com/news/local/crime/article271239072.html
2503197,"January 15, 2023",Arizona,Phoenix,S 46th Pl and E Broadway Rd,0,4,0,0,0,https://www.gunviolencearchive.org/incident/2503197,https://www.abc15.com/news/region-phoenix-metro/four-people-shot-in-phoenix-near-48th-street-and-broadway-road
2502550,"January 14, 2023",Missouri,Saint Louis (Moline Acres),Berwyn Dr and Lanier Dr,0,4,0,0,0,https://www.gunviolencearchive.org/incident/2502550,https://www.facebook.com/VoiceofThePeopleStl/videos/625974835999063/
2501869,"January 13, 2023",Ohio,Cleveland,3719 Mack Ct,4,1,0,0,1,https://www.gunviolencearchive.org/incident/2501869,https://www.wifr.com/2023/01/15/police-3-dead-2-injured-after-getting-shot-by-family-member-cleveland/https://www.wifr.com/2023/01/15/police-3-dead-2-injured-after-getting-shot-by-family-member-cleveland/
2499119,"January 9, 2023",Minnesota,Minneapolis,2218 E Lake St,0,4,0,0,0,https://www.gunviolencearchive.org/incident/2499119,https://www.kare11.com/article/news/crime/minneapolis-police-light-rail-shooting-monday/89-7b70914e-98d6-4816-adfc-726a27a37bb4
2499381,"January 9, 2023",Pennsylvania,Philadelphia,3300 block of Guilford St,3,1,0,0,1,https://www.gunviolencearchive.org/incident/2499381,https://www.nbcphiladelphia.com/news/local/arrest-made-in-quadruple-shooting-that-left-3-dead-and-1-hurt-in-mayfair/3480897/
2498792,"January 9, 2023",Colorado,Denver,18th St and Blake St,0,4,0,0,0,https://www.gunviolencearchive.org/incident/2498792,https://www.9news.com/article/news/crime/downtown-denver-shooting-4-victims/73-90ceeb99-c2ca-479a-a90f-ea16d3ede3f2
2498013,"January 8, 2023",Minnesota,Minneapolis,930 Hennepin Ave,0,4,0,0,0,https://www.gunviolencearchive.org/incident/2498013,https://www.startribune.com/minneapolis-police-investigating-downtown-shooting/600241754/
2499425,"January 8, 2023",Georgia,Albany,1021 S McKinley St,0,4,0,0,0,https://www.gunviolencearchive.org/incident/2499425,https://www.walb.com/2023/01/09/4-injured-shooting-albany-community-center/
2497502,"January 7, 2023",North Carolina,High Point,2734 Mossy Meadow Dr,4,0,1,0,0,https://www.gunviolencearchive.org/incident/2497502,https://greensboro.com/news/local/crime-courts/crayton-murder-suicide-high-point-medical-examiner/article_68e6b8a2-4c2d-11ee-9d5a-4b6ce0c29bce.html
2497948,"January 7, 2023",Alabama,Huntsville,2817 Hwy 72 E,2,9,0,0,4,https://www.gunviolencearchive.org/incident/2497948,https://www.waff.com/2025/12/05/suspect-2023-huntsville-mass-shooting-trial-date-set-2026/
2496714,"January 6, 2023",Texas,Dallas,8544 Lazy Acres Cir,3,2,0,0,1,https://www.gunviolencearchive.org/incident/2496714,https://www.wfaa.com/article/news/crime/dallas-texas-lazy-acres-circle-shooting/287-702ef506-3b01-4121-a44d-8edcb2f7c38f
2497164,"January 6, 2023",California,San Francisco,600 block of Valencia St,1,3,0,0,0,https://www.gunviolencearchive.org/incident/2497164,https://www.mercurynews.com/2023/01/09/san-francisco-homicide-man-fatally-shot-three-others-wounded-in-mission-district/
2496431,"January 5, 2023",Louisiana,New Orleans,St Andrew St and Rev John Raphael Jr Way,2,3,0,0,0,https://www.gunviolencearchive.org/incident/2496431,https://www.nola.com/news/crime_police/coroner-ids-5-killed-recently-by-gun-violence-in-new-orleans/article_cf41e924-9039-11ed-a939-937684d992a5.html
2496391,"January 5, 2023",Florida,Miami Gardens,17647 NW 27th Ave,0,10,0,0,0,https://www.gunviolencearchive.org/incident/2496391,https://wsvn.com/news/local/miami-dade/videographer-left-paralyzed-during-shooting-outside-the-licking-in-miami-gardens-files-lawsuit/
2494934,"January 4, 2023",Maryland,Baltimore,4408 Edmondson Ave,1,4,0,0,1,https://www.gunviolencearchive.org/incident/2494934,https://foxbaltimore.com/news/local/teen-found-not-guilty-edmonson-westside-high-school-shooting-baltimore-maryland-daaon-spears
2495648,"January 4, 2023",Utah,Cedar City (Enoch),4923 N Albert Dr,7,0,1,0,0,https://www.gunviolencearchive.org/incident/2495648,https://www.ksl.com/article/50843467/grim-tally-a-look-at-each-of-utahs-homicide-victims-of-2023
2495059,"January 4, 2023",Virginia,Dumfries,17900 block of Milroy Dr,1,4,0,0,1,https://www.gunviolencearchive.org/incident/2495059,https://www.wusa9.com/article/news/crime/dumfries-house-shooting-guilty-plea/65-99f7709d-2717-464c-a1c3-0c24016ac8c5
2494425,"January 3, 2023",Louisiana,New Orleans,2600 block of S Rocheblave St,0,4,0,0,0,https://www.gunviolencearchive.org/incident/2494425,"https://nopdnews.com/getattachment/e5228245-81e0-41bb-88e2-e352f8078e6f/January-3-through-January-4,-2023/"
2494254,"January 3, 2023",District of Columbia,Washington,6200 block of Georgia Ave NW,1,3,0,0,0,https://www.gunviolencearchive.org/incident/2494254,https://www.fox5dc.com/news/northwest-shooting-leaves-1-man-dead-8-year-old-and-2-others-injured
2497601,"January 1, 2023",Florida,Miami Gardens,NW 171st St and NW 30th Ave,0,9,0,0,0,https://www.gunviolencearchive.org/incident/2497601,https://www.nbcmiami.com/news/local/blood-all-over-woman-among-9-wounded-at-new-years-party-shooting-in-miami-gardens/2945097/
2492601,"January 1, 2023",Illinois,Chicago,300 block of E 57th St,1,3,0,0,0,https://www.gunviolencearchive.org/incident/2492601,https://chicago.suntimes.com/crime/2023/1/1/23534671/washington-park-shooting-prairie-avenue-57th-street-teen-driver-killed-3-wounded?_ga=2.151031545.1747928729.1703001213-363174062.1702653256
2492611,"January 1, 2023",North Carolina,Durham,1000 N Miami Blvd,0,5,0,0,0,https://www.gunviolencearchive.org/incident/2492611,https://www.heraldsun.com/news/local/article270653292.html
2493102,"January 1, 2023",Pennsylvania,Allentown,1140 E Clair St,0,4,0,0,0,https://www.gunviolencearchive.org/incident/2493102,https://www.cbsnews.com/philadelphia/news/4-shot-at-allentown-rec-center-police/
2492448,"January 1, 2023",Florida,Ocala,1600 block of SW 5th St,2,4,0,0,1,https://www.gunviolencearchive.org/incident/2492448,https://www.wcjb.com/2023/11/22/officers-arrest-suspected-gunman-deadly-new-years-day-shooting-ocala/
2492314,"January 1, 2023",Ohio,Columbus,2830 Johnstown Rd,1,4,0,0,2,https://www.gunviolencearchive.org/incident/2492314,https://www.10tv.com/article/news/local/bucks-platinum-club-shooting-arrest/530-3cffa294-9560-4a9a-aafc-cef36de4b11d
2491656,"December 31, 2022",Arizona,Phoenix,4201 N 19th Ave,0,9,0,0,0,https://www.gunviolencearchive.org/incident/2491656,https://www.12news.com/article/news/crime/6-shot-at-phoenix-business-crime-december-31/75-84940bb6-b75a-4331-8314-bfdbe4df195c
2492253,"December 31, 2022",Alabama,Mobile,200 block of Dauphin St,1,7,0,1,1,https://www.gunviolencearchive.org/incident/2492253,https://mynbc15.com/news/local/mobile-nye-shooter-pleads-guilty-to-murder-charge
2491054,"December 30, 2022",Tennessee,Memphis,E Brooks Rd,1,3,0,0,0,https://www.gunviolencearchive.org/incident/2491054,https://wreg.com/news/local/mpd-investigating-shooting-in-whitehaven/
2490925,"December 30, 2022",Texas,Humble,4800 block of Park Square Ln,2,3,0,0,0,https://www.gunviolencearchive.org/incident/2490925,https://abc13.com/four-people-shot-harris-county-park-square-lane-shots-fired-two-killed-in-quadruple-shooting-water-edge-point/12631235/
2489614,"December 28, 2022",New York,Bronx,851 E Tremont Ave,1,3,0,0,2,https://www.gunviolencearchive.org/incident/2489614,https://www.google.com/url?rct=j&sa=t&url=https://news.yahoo.com/second-arrest-fatal-bronx-shooting-164100994.html&ct=ga&cd=CAEYACoTNzEyMzcyMTAyOTc1NzY1MTQ5ODIcYjMwMGFjYWZhODJiYjhmZTpjb206ZW46VVM6Ug&usg=AOvVaw3TE-Am3O7LuqCn30A36Jhd
2490150,"December 28, 2022",Texas,Dallas,9500 block of Scyene Rd,0,6,0,0,0,https://www.gunviolencearchive.org/incident/2490150,https://www.nbcdfw.com/news/local/6-wounded-in-pleasant-grove-shooting-wednesday/3158819/
2488952,"December 27, 2022",District of Columbia,Washington,2300 block of Pennsylvania Ave SE,0,4,0,0,0,https://www.gunviolencearchive.org/incident/2488952,https://www.fox5dc.com/news/4-juveniles-wanted-in-connection-to-southeast-shootout-that-left-4-men-injured
2489345,"December 27, 2022",Ohio,Columbus,900 block of Bellows Ave,0,5,0,0,0,https://www.gunviolencearchive.org/incident/2489345,https://www.columbus.gov/Templates/Detail.aspx?id=2147486739
2489124,"December 27, 2022",California,Eureka,4000 block of Crane St,2,2,0,0,1,https://www.gunviolencearchive.org/incident/2489124,https://www.times-standard.com/2023/09/15/courts-man-held-to-answer-on-double-murder-charges/
2488209,"December 26, 2022",Louisiana,New Orleans,2031 St Maurice Ave,2,4,0,0,1,https://www.gunviolencearchive.org/incident/2488209,https://www.wkrg.com/state-regional/police-arrest-suspect-after-multiple-teens-shot-2-killed-at-new-orleans-house-party/
2487989,"December 24, 2022",Mississippi,Columbus,90 block of Luxapalila Dr,1,3,0,1,1,https://www.gunviolencearchive.org/incident/2487989,https://cdispatch.com/news/2023-01-06/man-released-from-hospital-arrested-for-murder/
2487517,"December 23, 2022",Kansas,Wichita,900 block of S Mission Rd,2,2,0,0,2,https://www.gunviolencearchive.org/incident/2487517,https://www.kake.com/story/48048519/2-suspects-arrested-in-southeast-wichita-double-murder
2485011,"December 19, 2022",Florida,Lake City,NW Dixie Ave and NW Wright Ln,0,5,0,0,0,https://www.gunviolencearchive.org/incident/2485011,https://www.mainstreetdailynews.com/crime/five-lake-city-juveniles-shot-monday
2484083,"December 18, 2022",California,Santa Ana,2112 S Main St,1,3,0,0,3,https://www.gunviolencearchive.org/incident/2484083,https://mynewsla.com/crime/2023/01/27/two-18-year-olds-charged-in-fatal-shooting-in-santa-ana/
2483594,"December 18, 2022",Oklahoma,Oklahoma City,311 S Klein Ave,0,4,0,0,0,https://www.gunviolencearchive.org/incident/2483594,https://www.news9.com/story/63d1c4dd81380b073386c032/police-following-leads-in-connection-to-dec-shooting-inside-okc-farmers-market
2483489,"December 17, 2022",Georgia,Atlanta,3000 Continental Colony Pkwy SW,2,3,0,0,1,https://www.gunviolencearchive.org/incident/2483489,https://www.11alive.com/article/news/crime/montavious-ferguson-arrest/85-2eaba0e6-2b5a-4487-be74-5d1f90e1c35d
2483188,"December 16, 2022",Georgia,Valdosta,611 E Ann St,2,2,0,0,1,https://www.gunviolencearchive.org/incident/2483188,https://www.walb.com/2022/12/17/vpd-2-killed-valdosta-shooting-suspect-wanted/
2482288,"December 16, 2022",Illinois,Chicago,2150 S Laflin St,2,2,0,0,1,https://www.gunviolencearchive.org/incident/2482288,https://www.beloitdailynews.com/news/illinois-news/teen-sentenced-after-pleading-guilty-to-2022-shooting-near-chicago-high-school-that-killed-2/article_b2ea7175-eec0-50a2-9467-e6ee86d9618b.html
2483108,"December 16, 2022",Texas,Dallas,2691 John West Rd,0,5,0,0,0,https://www.gunviolencearchive.org/incident/2483108,https://www.wfaa.com/article/news/crime/four-teenagers-one-adult-shot-dallas-7-eleven/287-afcfb7fc-d330-4218-ac36-ec079c0c2ab9
2482711,"December 16, 2022",Tennessee,Memphis,831 Springdale Run Dr,0,5,0,0,0,https://www.gunviolencearchive.org/incident/2482711,https://wreg.com/news/local/five-people-shot-in-binghampton/
2480430,"December 13, 2022",New York,Rochester,7 Illinois St,1,3,0,1,2,https://www.gunviolencearchive.org/incident/2480430,https://data-rpdny.opendata.arcgis.com/pages/shooting-victims
2479678,"December 12, 2022",New York,Bronx,388 E 141st St,0,4,0,0,0,https://www.gunviolencearchive.org/incident/2479678,https://pix11.com/news/local-news/bronx/4-injured-in-shooting-in-the-bronx-nypd/
2478664,"December 11, 2022",Illinois,Chicago,3235 N Central Ave,3,1,0,0,1,https://www.gunviolencearchive.org/incident/2478664,https://www.cbsnews.com/chicago/news/charges-mass-shooting-portage-park/
2478061,"December 9, 2022",Arizona,Phoenix,S 21st and W Burgess LN,1,3,0,0,0,https://www.gunviolencearchive.org/incident/2478061,https://www.fox10phoenix.com/news/police-three-injured-one-killed-in-south-phoenix-shootinghttps://www.fox10phoenix.com/news/police-three-injured-one-killed-in-south-phoenix-shooting
2477622,"December 8, 2022",Michigan,Detroit,1114 Washington Blvd,0,4,0,0,0,https://www.gunviolencearchive.org/incident/2477622,https://www.fox2detroit.com/news/video-four-shot-outside-westin-book-cadillac-in-detroit
2477404,"December 8, 2022",Louisiana,New Orleans,4242 Chef Menteur Hwy,0,4,0,0,0,https://www.gunviolencearchive.org/incident/2477404,https://www.nola.com/news/crime_police/shooting-at-dollar-tree-injures-4-in-gentilly-nopd-says/article_45b9d496-772a-11ed-af7b-2ffbc051de7d.html
2475554,"December 6, 2022",New York,Bronx,Daly Ave and E 180th St,0,4,0,0,0,https://www.gunviolencearchive.org/incident/2475554,https://www.fox5ny.com/news/bronx-shooting-multiple-victims
2475546,"December 6, 2022",Georgia,Macon,159 Steven Dr,3,1,0,0,0,https://www.gunviolencearchive.org/incident/2475546,https://wgxa.tv/news/local/deputies-two-teens-dead-two-others-hurt-in-macon-apartment-complex-shooting#
2474143,"December 4, 2022",Illinois,Zion,1800 block of Horeb Ave,0,5,0,0,0,https://www.gunviolencearchive.org/incident/2474143,https://www.cbsnews.com/chicago/news/4-teens-man-wounded-zion-shooting/
2472924,"December 1, 2022",Texas,San Antonio,4200 block of S Cibolo St,0,4,0,0,0,https://www.gunviolencearchive.org/incident/2472924,https://news4sanantonio.com/news/local/one-man-transported-to-hospital-after-being-shot-several-times-at-car-wash-police-say#
2471298,"November 30, 2022",Louisiana,Lake Charles,510 Broad St,0,8,0,0,0,https://www.gunviolencearchive.org/incident/2471298,https://wgno.com/news/louisiana/8-people-wounded-in-wednesday-morning-shooting-at-lake-charles-bar/
2468642,"November 30, 2022",Alabama,Mobile,216 Dauphin St,0,4,0,0,2,https://www.gunviolencearchive.org/incident/2468642,https://www.fox10tv.com/2025/11/21/night-that-never-ended-mobile-county-prosecutors-target-glock-switches/
2469354,"November 27, 2022",Florida,Tallahassee,2101 Wahnish Way,1,4,0,0,2,https://www.gunviolencearchive.org/incident/2469354,https://www.wtxl.com/news/local-news/tpd-makes-second-arrest-related-to-shooting-at-famus-outdoor-basketball-courts
2468894,"November 27, 2022",Louisiana,New Orleans,200 block of Bourbon St,0,5,0,0,1,https://www.gunviolencearchive.org/incident/2468894,https://www.nola.com/news/crime_police/new-orleans-police-arrest-suspect-in-bourbon-street-mass-shooting/article_90ab1834-6f6e-11ed-a955-cf2735619d90.html
2468745,"November 26, 2022",Georgia,Atlanta,117 17th St NW,2,4,0,0,6,https://www.gunviolencearchive.org/incident/2468745,https://www.fox5atlanta.com/news/6-teens-enter-not-guilty-plea-for-deadly-17th-street-bridge-shooting
2468325,"November 26, 2022",Illinois,Chicago,12700 block of S Halsted St,2,2,0,0,0,https://www.gunviolencearchive.org/incident/2468325,https://chicago.suntimes.com/crime/2022/11/26/23478908/2-killed-wounded-shooting-chicago-west-pullman-gathering-halsted?_ga=2.140715569.2063554334.1699713815-1497518216.1695152024
2468162,"November 25, 2022",Georgia,Atlanta,2700 block of Gresham Rd,0,0,1,3,0,https://www.gunviolencearchive.org/incident/2468162,https://www.wsbtv.com/news/local/dekalb-county/3-arrested-1-dead-after-attempted-home-invasion-dekalb-county-police-say/CAYK6AHXMZFD7BAORVVRSMKQSM/
2467661,"November 24, 2022",Texas,Houston,1511 Baggett Ln,2,2,0,0,1,https://www.gunviolencearchive.org/incident/2467661,https://cityofhouston.news/suspect-arrested-charged-in-fatal-shooting-at-1511-baggett-lane/
2467743,"November 24, 2022",California,Costa Mesa,400 block of W Bay St,1,4,0,0,1,https://www.gunviolencearchive.org/incident/2467743,https://mynewsla.com/crime/2023/06/16/road-rage-shooter-gets-410-to-life-for-killing-in-costa-mesa-2/
2466835,"November 23, 2022",Maryland,Temple Hills (Hillcrest Heights),2300 block of Iverson St,0,4,0,0,0,https://www.gunviolencearchive.org/incident/2466835,https://www.fox5dc.com/news/3-teens-1-adult-shot-outside-shopping-center-in-temple-hills
2466431,"November 23, 2022",Pennsylvania,Philadelphia,1901 N 60th St,0,4,0,0,0,https://www.gunviolencearchive.org/incident/2466431,https://www.fox29.com/news/i-couldve-lost-my-son-mother-teen-shot-near-overbrook-high-school-calls-end-violence
